ifInOctets11,ifOutOctets11,ifInUcastPkts11,ifOutUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpActiveOpens,udpInDatagrams,udpOutDatagrams,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,icmpInMsgs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class
3343035183,1133063493,15803829,5541218,16315,5345721,4813818,1219,15593,116,27755,10958270,2982198,5576,15781932,15779276,7644193,4085,9400,1802,0,0,normal
3343104442,1133217265,15804121,5541467,16315,5346051,4814101,1219,15593,115,27756,10958332,2982256,5576,15782299,15779643,7644438,4085,9400,1802,0,0,normal
3343182731,1133404914,15804452,5541936,16315,5346635,4814587,1219,15593,114,27757,10958377,2982301,5576,15782953,15780297,7644837,4085,9400,1802,0,0,normal
3343306936,1133694663,15804978,5542173,16315,5347113,4814987,1219,15593,113,27757,10958421,2982345,5576,15783330,15780674,7645087,4085,9400,1802,0,0,normal
3343367631,1133821509,15805239,5542388,16315,5347280,4815141,1219,15593,113,27758,10958466,2982391,5576,15783505,15780849,7645236,4085,9400,1802,0,0,normal
3343379153,1133843756,15805304,5542452,16315,5347384,4815240,1219,15593,112,27758,10958510,2982437,5576,15783624,15780968,7645346,4085,9400,1802,0,0,normal
3343391903,1133869759,15805396,5542529,16315,5347534,4815369,1219,15593,112,27758,10958554,2982482,5576,15783797,15781141,7645486,4085,9400,1802,0,0,normal
3343410638,1133909889,15805492,5542612,16315,5347672,4815495,1219,15593,112,27758,10958598,2982526,5576,15783948,15781292,7645611,4085,9400,1802,0,0,normal
3343419246,1133920872,15805531,5542645,16315,5347754,4815573,1219,15593,112,27758,10958643,2982571,5576,15784084,15781428,7645726,4085,9400,1802,0,0,normal
3343434542,1133957084,15805620,5542719,16315,5347913,4815718,1219,15593,112,27758,10958687,2982615,5576,15784236,15781580,7645857,4085,9400,1802,0,0,normal
3343451784,1133988229,15805698,5542790,16315,5348011,4815807,1219,15593,112,27758,10958731,2982659,5576,15784387,15781731,7645982,4085,9400,1802,0,0,normal
3343467121,1134016302,15805777,5542858,16315,5348170,4815945,1219,15593,111,27758,10958775,2982703,5576,15784579,15781923,7646123,4085,9400,1802,0,0,normal
3343534974,1134178174,15806069,5543096,16315,5348540,4816257,1219,15594,109,27758,10958820,2982748,5576,15785044,15782388,7646427,4085,9400,1802,0,0,normal
3343591425,1134305767,15806365,5543339,16315,5348785,4816469,1219,15594,108,27759,10958887,2982810,5576,15785236,15782580,7646580,4085,9400,1802,0,0,normal
3343614892,1134350794,15806431,5543399,16315,5348906,4816580,1219,15594,107,27759,10958931,2982854,5576,15785386,15782730,7646714,4085,9400,1802,0,0,normal
3343626028,1134360759,15806483,5543443,16315,5348998,4816669,1219,15594,107,27760,10958975,2982898,5576,15785472,15782816,7646797,4085,9400,1802,0,0,normal
3343627763,1134364440,15806492,5543452,16315,5349056,4816729,1219,15594,107,27760,10959020,2982943,5576,15785559,15782903,7646883,4085,9400,1802,0,0,normal
3343635947,1134492213,15806731,5543658,16315,5349333,4816960,1219,15594,107,27760,10959081,2982998,5576,15785964,15783308,7647143,4085,9400,1802,0,0,normal
3343771333,1134706078,15807096,5543962,16315,5349791,4817351,1219,15594,108,27761,10959129,2983046,5576,15786410,15783754,7647435,4085,9400,1802,0,0,normal
3343821473,1134802106,15807291,5544120,16315,5349972,4817509,1219,15594,109,27762,10959181,2983098,5576,15786572,15783916,7647576,4085,9400,1802,0,0,normal
3343826729,1134808003,15807327,5544151,16315,5350080,4817614,1219,15594,108,27763,10959229,2983146,5576,15786683,15784027,7647684,4085,9400,1802,0,0,normal
3343833429,1134820880,15807381,5544201,16315,5350158,4817689,1219,15594,108,27763,10959273,2983190,5576,15786787,15784131,7647784,4085,9400,1802,0,0,normal
3343837201,1134832428,15807408,5544230,16315,5350252,4817771,1219,15594,107,27763,10959317,2983234,5576,15786904,15784248,7647884,4085,9400,1802,0,0,normal
3343842010,1134844847,15807484,5544281,16315,5350342,4817848,1219,15594,107,27763,10959361,2983278,5576,15787013,15784357,7647977,4085,9400,1802,0,0,normal
3343848370,1134849625,15807494,5544296,16315,5350428,4817928,1219,15594,108,27764,10959407,2983326,5576,15787154,15784498,7648101,4085,9400,1802,0,0,normal
3343876060,1134879750,15807610,5544389,16315,5350565,4818053,1219,15595,108,27765,10959451,2983370,5576,15787299,15784643,7648239,4085,9400,1802,0,0,normal
3343951081,1134965174,15807791,5544538,16315,5350829,4818300,1219,15595,111,27768,10959521,2983431,5576,15787727,15785071,7648555,4085,9400,1802,0,0,normal
3344126976,1135072416,15808182,5544848,16315,5351051,4818518,1219,15595,111,27769,10959713,2983558,5576,15788018,15785362,7648785,4085,9400,1802,0,0,normal
3344157189,1135144272,15808337,5544987,16315,5351254,4818711,1219,15595,112,27770,10959757,2983602,5576,15788203,15785547,7648932,4085,9400,1802,0,0,normal
3344162849,1135161949,15808452,5545068,16315,5351369,4818810,1219,15595,112,27770,10959842,2983674,5576,15788391,15785735,7649082,4085,9400,1802,0,0,normal
3344212785,1135191160,15808521,5545139,16315,5351494,4818928,1219,15595,113,27771,10959920,2983739,5576,15788569,15785913,7649235,4085,9400,1802,0,0,normal
3344244520,1135197654,15808591,5545186,16315,5351580,4819006,1219,15595,113,27771,10959977,2983792,5576,15788680,15786024,7649339,4085,9400,1802,0,0,normal
3344261017,1135217312,15808666,5545260,16315,5351695,4819124,1219,15595,112,27771,10960038,2983847,5576,15788828,15786172,7649480,4085,9400,1802,0,0,normal
3344267512,1135234457,15808736,5545337,16315,5351802,4819231,1219,15596,112,27771,10960082,2983891,5576,15788945,15786289,7649595,4085,9400,1802,0,0,normal
3344273690,1135237390,15808757,5545356,16315,5351889,4819311,1219,15596,112,27772,10960130,2983939,5576,15789071,15786415,7649714,4085,9400,1802,0,0,normal
3344299866,1135252248,15808844,5545421,16315,5352000,4819421,1219,15596,112,27773,10960175,2983984,5576,15789197,15786541,7649827,4085,9400,1802,0,0,normal
3344314524,1135274393,15808910,5545485,16315,5352088,4819506,1219,15596,112,27774,10960248,2984052,5576,15789333,15786677,7649957,4085,9400,1802,0,0,normal
3344323568,1135286774,15808961,5545529,16315,5352162,4819576,1219,15596,112,27774,10960292,2984096,5576,15789426,15786770,7650045,4085,9400,1802,0,0,normal
3344327619,1135292597,15809003,5545564,16315,5352266,4819671,1219,15596,111,27774,10960336,2984140,5576,15789580,15786924,7650188,4085,9400,1802,0,0,normal
3344337872,1135305974,15809059,5545622,16315,5352369,4819775,1219,15596,112,27775,10960381,2984185,5576,15789671,15787015,7650277,4085,9400,1802,0,0,normal
3344347464,1135318042,15809107,5545671,16315,5352452,4819860,1219,15596,114,27778,10960427,2984231,5576,15789793,15787137,7650397,4085,9400,1802,0,0,normal
3344352061,1135323324,15809149,5545708,16315,5352556,4819952,1219,15596,114,27778,10960525,2984318,5576,15790139,15787483,7650666,4085,9400,1802,0,0,normal
3345033270,1135400265,15809895,5546039,16316,5352799,4820189,1219,15596,115,27780,10961069,2984469,5576,15790727,15788071,7650902,4085,9400,1802,0,0,normal
3345048414,1135448251,15809970,5546118,16316,5352927,4820323,1219,15596,115,27780,10961113,2984513,5576,15790869,15788213,7651027,4085,9400,1802,0,0,normal
3345087033,1135463890,15810064,5546191,16316,5353030,4820423,1219,15596,116,27782,10961162,2984562,5576,15791011,15788355,7651165,4085,9400,1802,0,0,normal
3345143135,1135483157,15810192,5546284,16316,5353178,4820556,1219,15597,117,27783,10961206,2984606,5576,15791174,15788518,7651307,4085,9400,1802,0,0,normal
3345145465,1135487231,15810214,5546302,16316,5353251,4820625,1219,15597,117,27783,10961251,2984651,5576,15791258,15788602,7651388,4085,9400,1802,0,0,normal
3345147619,1135492324,15810236,5546324,16316,5353317,4820689,1219,15597,117,27783,10961299,2984699,5576,15791356,15788700,7651483,4085,9400,1802,0,0,normal
3345149204,1135496488,15810254,5546350,16316,5353392,4820761,1219,15597,117,27783,10961356,2984750,5576,15791451,15788795,7651575,4085,9400,1802,0,0,normal
3345154447,1135502891,15810297,5546391,16316,5353464,4820832,1219,15597,117,27783,10961400,2984794,5576,15791562,15788906,7651679,4085,9400,1802,0,0,normal
3345157108,1135507114,15810313,5546404,16316,5353540,4820904,1219,15597,117,27783,10961445,2984839,5576,15791648,15788992,7651764,4085,9400,1802,0,0,normal
3345164660,1135521451,15810380,5546463,16316,5353642,4820998,1219,15597,116,27783,10961489,2984883,5576,15791772,15789116,7651877,4085,9400,1802,0,0,normal
3345166232,1135523315,15810396,5546480,16316,5353703,4821059,1219,15598,113,27783,10961533,2984927,5576,15791852,15789196,7651957,4085,9400,1802,0,0,normal
3345168694,1135528871,15810422,5546501,16316,5353774,4821125,1219,15598,113,27783,10961577,2984971,5576,15791956,15789300,7652054,4085,9400,1802,0,0,normal
3345175836,1135537614,15810480,5546552,16316,5353878,4821222,1219,15598,113,27783,10961622,2985016,5576,15792078,15789422,7652167,4085,9400,1802,0,0,normal
3345185115,1135546258,15810523,5546596,16316,5353962,4821309,1219,15598,113,27784,10961666,2985060,5576,15792178,15789522,7652268,4085,9400,1802,0,0,normal
